date,firm,n,sd,source,FIPDLFI,IdV,LN,UdC,LADESTRA,PD,M5S,FdI,NCDUdC,SI,AP,MDP,LeU,E,I,NcI
2016-03-10,"SCENARI POLITICI",NA,NA,NA,9.1,,13.5,,,32.2,25.4,4.6,3.3,5.6,,,,,,
2016-03-13,EMG,NA,NA,NA,12.6,,14.6,,,31.7,26.4,4.4,3.1,4,,,,,,
2016-03-14,PIEPOLI,NA,NA,NA,12,,13,,,33,26,4,2,3,,,,,,
2016-03-14,EUROMEDIA,NA,NA,NA,13,,14.7,,,32.1,25.1,4.7,2.6,3.2,,,,,,
2016-03-15,TECNE,NA,NA,NA,13,,13.5,,,32,26,5,3,4,,,,,,
2016-03-16,SWG,NA,NA,NA,12.8,,15.4,,,33.6,22.4,3.6,3.4,4.1,,,,,,
2016-03-16,IXE,NA,NA,NA,10.5,0.8,14.3,,,34.5,24.8,3.6,3.1,5,,,,,,
2016-03-18,"SCENARI POLITICI",NA,NA,NA,9.8,,12.9,,,32.4,23.6,5.5,3.4,6.2,,,,,,
2016-03-20,EMG,NA,NA,NA,12.7,,13.8,,,31.6,27.2,4.5,2.8,4.4,,,,,,
2016-03-21,PIEPOLI,NA,NA,NA,12,,13.5,,,32.5,26,4.5,2,3,,,,,,
2016-03-23,SWG,NA,NA,NA,12.8,,14.7,,,34,23,3.9,3.3,4,,,,,,
2016-03-23,IXE,NA,NA,NA,10.2,0.6,14.1,,,34.6,25,3.5,2.9,5.1,,,,,,
2016-03-26,"SCENARI POLITICI",NA,NA,NA,10.2,,12.5,,,32.7,23.6,5.8,3.5,5.9,,,,,,
2016-03-27,EMG,NA,NA,NA,12.8,,13.3,,,31.4,27.9,4.4,3,4.3,,,,,,
2016-03-29,TECNE,NA,NA,NA,13,,14,,,31,27,4.5,3,4.5,,,,,,
2016-03-29,EUROMEDIA,NA,NA,NA,13.1,,14.2,,,32.5,25,4.7,2.7,3.2,,,,,,
2016-03-30,SWG,NA,NA,NA,12.4,,14.8,,,33.4,22.8,4.3,3.8,4.1,,,,,,
2016-03-30,PIEPOLI,NA,NA,NA,12,,14,,,32,26,4.5,2.5,3,,,,,,
2016-03-30,IXE,NA,NA,NA,10,0.4,14.4,,,34.1,25.4,3.7,2.5,5,,,,,,
2016-04-03,EMG,NA,NA,NA,12.6,,13.8,,,31.2,27.4,4.4,3.4,4.3,,,,,,
2016-04-04,EUROMEDIA,NA,NA,NA,13.5,,14,,,30.7,25.5,4.7,2.8,4,,,,,,
2016-04-05,IPR,NA,NA,NA,10,,14.5,,,30,26.5,5.5,3,4,,,,,,
2016-04-06,SWG,NA,NA,NA,12.4,,14.6,,,33.2,24.3,4,3.5,3.7,,,,,,
2016-04-06,IXE,NA,NA,NA,10.4,0.3,14,,,33.5,25.8,3.9,2.7,5.3,,,,,,
2016-04-08,INDEX,NA,NA,NA,12.3,,13.3,,,29,27.2,5.3,2.8,5,,,,,,
2016-04-08,DEMOS,NA,NA,NA,12,,13.5,,,30.1,27.3,5.4,3.3,,,,,,,
2016-04-10,EMG,NA,NA,NA,12.2,,14.4,,,30.9,27.3,4.4,3.4,4.5,,,,,,
2016-04-12,EUROMEDIA,NA,NA,NA,13.5,,13.9,,,30.3,26.3,5,3,3.9,,,,,,
2016-04-13,SWG,NA,NA,NA,13,,14.9,,,32.6,25.2,3.6,3.7,3.4,,,,,,
2016-04-13,IXE,NA,NA,NA,9.9,0.2,13.8,,,33.1,25.4,4,2.9,6.1,,,,,,
2016-04-17,EMG,NA,NA,NA,12.2,,14.7,,,30.6,27.3,4.4,3,4.6,,,,,,
2016-04-18,INDEX,NA,NA,NA,12.5,,13.2,,,29,27.3,5.3,2.8,5.1,,,,,,
2016-04-18,EUROMEDIA,NA,NA,NA,13,,13.8,,,30,26.5,5.2,3,3.8,,,,,,
2016-04-19,TECNE,NA,NA,NA,12.5,,13.5,,,30.5,27.5,5.5,3,4.5,,,,,,
2016-04-19,IPR,NA,NA,NA,10,,14.5,,,30,27,5,3,3.5,,,,,,
2016-04-20,SWG,NA,NA,NA,12.3,,15.2,,,32,26.4,3.8,3.5,3.4,,,,,,
2016-04-20,IXE,NA,NA,NA,10.4,,14.4,,,31.8,26.3,3.9,3.3,6.4,,,,,,
2016-04-21,"SCENARI POLITICI",NA,NA,NA,11.2,,13,,,31.2,25.3,5.5,3,6.2,,,,,,
2016-04-25,EMG,NA,NA,NA,11.9,,14.9,,,30.5,27.6,4.4,2.8,4.5,,,,,,
2016-04-26,EUROMEDIA,NA,NA,NA,12.8,,13.5,,,31,25.7,4.8,3,4,,,,,,
2016-04-27,IXE,NA,NA,NA,11,,15.1,,,30.9,27.1,3.6,3.4,5.8,,,,,,
2016-04-27,IPSOS,NA,NA,NA,13.1,,13.1,,,31.1,28.9,3.9,4.2,3.2,,,,,,
2016-04-28,TECNE,NA,NA,NA,13.5,,13.5,,,30,28.5,4.5,3.5,3.5,,,,,,
2016-04-28,SWG,NA,NA,NA,11.1,,14.5,,,32.1,28,3.5,3.7,3.7,,,,,,
2016-05-01,EMG,NA,NA,NA,11.6,,14.3,,,30.7,28,4.6,2.7,4.3,,,,,,
2016-05-02,IPR,NA,NA,NA,11,,14,,,30,27,5.5,3,4,,,,,,
2016-05-02,EUROMEDIA,NA,NA,NA,13.1,,13.3,,,30.5,26.5,4.7,3,3.9,,,,,,
2016-05-04,SWG,NA,NA,NA,11.3,,15.2,,,31.3,27.5,4,3.4,3.5,,,,,,
2016-05-04,IXE,NA,NA,NA,11.6,0.2,14.8,,,30.5,28.1,3.2,2.8,5.4,,,,,,
2016-05-06,INDEX,NA,NA,NA,12.6,,13,,,28,28.4,5.3,3.2,5.5,,,,,,
2016-05-08,EMG,NA,NA,NA,12.2,,13.9,,,30.3,28.3,4.6,2.8,4,,,,,,
2016-05-11,SWG,NA,NA,NA,11.6,,14.7,,,31.7,27.2,3.5,3.7,4,,,,,,
2016-05-11,IXE,NA,NA,NA,12.3,,14,,,30.4,28.2,3.6,2.3,4.6,,,,,,
2016-05-11,Demopolis,NA,NA,NA,10,,14.5,,,31,28,4.8,3.6,4.5,,,,,,
2016-05-13,TECNE,NA,NA,NA,13,,14,,,30,27.5,4.5,3,4,,,,,,
2016-05-14,INDEX,NA,NA,NA,12.7,,12.9,,,29.3,27,5.4,3.2,5.3,,,,,,
2016-05-15,EMG,NA,NA,NA,12,,14.2,,,30.6,27.7,4.7,2.8,4.2,,,,,,
2016-05-16,IPR,NA,NA,NA,11,,14,,,31,26.5,5.5,3,3,,,,,,
2016-05-16,EUROMEDIA,NA,NA,NA,13.3,,13.3,,,30.5,26,5,2.8,3.8,,,,,,
2016-05-17,CISE,NA,NA,NA,11.8,,11.8,,,32.9,30.8,4.2,2.4,4.2,,,,,,
2016-05-18,SWG,NA,NA,NA,12,,14.5,,,32,25.9,4,3.8,4.2,,,,,,
2016-05-18,IXE,NA,NA,NA,11.9,,14.2,,,30.6,28.7,3.7,2.6,4,,,,,,
2016-05-18,Demopolis,NA,NA,NA,10.3,,14.4,,,31.2,27,4.8,3.7,4.5,,,,,,
2016-06-04,EMG,NA,NA,NA,11.9,,14.4,,,30.7,27.7,4.7,2.9,4.3,,,,,,
2016-06-13,EUROMEDIA,NA,NA,NA,13.6,,13.5,,,29.8,28.1,4.8,2.3,3,,,,,,
2016-06-19,EMG,NA,NA,NA,11.7,,13.4,,,31.4,29.1,4.5,3.1,3.9,,,,,,
2016-06-20,EUROMEDIA,NA,NA,NA,13.6,,13.1,,,29.3,28.5,4.5,2.5,3.4,,,,,,
2016-06-22,SWG,NA,NA,NA,11.7,,12.8,,,31.3,30,3.6,3.3,3.3,,,,,,
2016-06-22,Demopolis,NA,NA,NA,11,,13.5,,,31,29,5,3.5,4.2,,,,,,
2016-06-23,IXE,NA,NA,NA,11.1,,13,,,31,28.2,3.1,3.9,4.1,,,,,,
2016-06-24,"SCENARI POLITICI",NA,NA,NA,11.8,,12.2,,,30.3,28.8,4.7,3.2,4.2,,,,,,
2016-06-26,LORIEN,NA,NA,NA,10,0.2,15.5,,,30.5,31.4,3.2,2.8,3,,,,,,
2016-06-26,EMG,NA,NA,NA,11.7,,12.4,,,31.2,31.7,4.3,3.3,3.4,,,,,,
2016-06-27,PIEPOLI,NA,NA,NA,11,,12,,,31,28,5,3.5,3,,,,,,
2016-06-27,EUROMEDIA,NA,NA,NA,13.6,,13,,,29,28.9,4.8,2.3,3,,,,,,
2016-06-29,SWG,NA,NA,NA,12.1,,12.5,,,30.7,30.4,3.9,3.5,3.5,,,,,,
2016-06-29,IXE,NA,NA,NA,10.7,,13.9,,,31.2,29,2.7,3.6,3.7,,,,,,
2016-06-29,DEMOS,NA,NA,NA,11.5,,11.8,,,30.2,32.3,2.7,2.5,,,,,,,
2016-07-01,"SCENARI POLITICI",NA,NA,NA,12.2,,12,,,30.5,29.2,4.5,3.1,4,,,,,,
2016-07-03,IPSOS,NA,NA,NA,12.2,,12.4,,,29.8,30.6,4.7,4.4,2.5,,,,,,
2016-07-03,EMG,NA,NA,NA,12.9,,13.7,,,30.6,31,4,3.1,3,,,,,,
2016-07-04,EUROMEDIA,NA,NA,NA,13.5,,13.2,,,29,29.5,4.9,1.8,3,,,,,,
2016-07-06,SWG,NA,NA,NA,13.1,,13.2,,,30.5,29.5,3.3,3.5,3.4,,,,,,
2016-07-06,IXE,NA,NA,NA,10.3,,13.3,,,30.9,29.2,2.3,2.9,3.5,,,,,,
2016-07-07,IPR,NA,NA,NA,8.5,,13,,,30,30,5.3,2.7,3.5,,,,,,
2016-07-10,EMG,NA,NA,NA,13.2,,13.4,,,30.9,30.9,3.8,2.9,2.7,,,,,,
2016-07-11,PIEPOLI,NA,NA,NA,11.5,,12,,,31.5,27.5,4.5,3.5,3.5,,,,,,
2016-07-13,SWG,NA,NA,NA,13.3,,12.7,,,31,29,3.8,3.6,3.4,,,,,,
2016-07-13,IXE,NA,NA,NA,10.1,,13.6,,,31.4,29,2.1,2.7,3.4,,,,,,
2016-07-17,EMG,NA,NA,NA,12.5,,13,,,30.8,31.3,3.7,2.9,3,,,,,,
2016-07-18,Demopolis,NA,NA,NA,11,,12.6,,,30.5,30,4.4,3.5,4.3,,,,,,
2016-07-20,SWG,NA,NA,NA,12.9,,13.2,,,30.6,28.5,4.1,3.7,3.3,,,,,,
2016-07-20,IXE,NA,NA,NA,10.4,,14.1,,,31.2,28.9,2,2.5,3.5,,,,,,
2016-07-24,EMG,NA,NA,NA,12,,12.6,,,31,31.6,3.9,3.2,3.2,,,,,,
2016-07-27,SWG,NA,NA,NA,13.7,,12.8,,,30.4,28.9,3.9,3.6,3.1,,,,,,
2016-07-27,IXE,NA,NA,NA,10.1,,14.4,,,31.4,28.7,1.9,2.3,3.5,,,,,,
2016-07-28,"SCENARI POLITICI",NA,NA,NA,12.5,,11.5,,,30.8,29.4,4.2,2.9,3.7,,,,,,
2016-07-31,EMG,NA,NA,NA,11.5,,11.8,,,31.4,31.9,4,3.3,3.3,,,,,,
2016-08-01,PIEPOLI,NA,NA,NA,11.5,,12,,,31.5,27,5,3.5,3.5,,,,,,
2016-08-03,SWG,NA,NA,NA,13.4,,13,,,30.8,29,3.5,3.6,2.9,,,,,,
2016-08-03,IXE,NA,NA,NA,10.3,,13.9,,,31.6,29.5,2,2.2,3.8,,,,,,
2016-08-05,"SCENARI POLITICI",NA,NA,NA,12.1,,11.3,,,31.2,29.7,4.4,2.3,3.6,,,,,,
2016-08-26,"SCENARI POLITICI",NA,NA,NA,11.1,,12,,,31.7,28.8,4.6,2.5,3.7,,,,,,
2016-08-29,PIEPOLI,NA,NA,NA,11.5,,11.5,,,32,27,5.5,3.5,3,,,,,,
2016-08-31,SWG,NA,NA,NA,13.6,,12.8,,,30.4,29.5,3.9,3.5,2.5,,,,,,
2016-08-31,LORIEN,NA,NA,NA,9.5,0.3,12,,,32.1,32.6,3.6,2.2,3.8,,,,,,
2016-08-31,IXE,NA,NA,NA,10.3,,13.1,,,32.6,30.3,2.3,2.1,4.1,,,,,,
2016-09-04,EMG,NA,NA,NA,12,,11.3,,,31.1,31.4,4.3,3.2,3.3,,,,,,
2016-09-05,PIEPOLI,NA,NA,NA,11.5,,12,,,32,27.5,5,3,2,,,,,,
2016-09-06,TECNE,NA,NA,NA,13.5,,13.5,,,31.5,27.5,4.5,2.5,3.5,,,,,,
2016-09-06,IPR,NA,NA,NA,11,,12.5,,,32,27,5,3,3.5,,,,,,
2016-09-07,SWG,NA,NA,NA,13.9,0.6,14.1,,,31,25.1,3.9,3.4,3.4,,,,,,
2016-09-07,IXE,NA,NA,NA,10.6,,12.7,,,32.9,29.4,2.2,2.8,4,,,,,,
2016-09-08,DEMOS,NA,NA,NA,11,,10.2,,,32.1,28.8,4.5,3.8,,,,,,,
2016-09-09,IPSOS,NA,NA,NA,11.3,,13.1,,,29.3,30.1,5.9,4,2.9,,,,,,
2016-09-11,EMG,NA,NA,NA,12.4,,11.6,,,32.4,29.2,4.1,3.1,3.7,,,,,,
2016-09-12,PIEPOLI,NA,NA,NA,11,,12,,,31.5,27,5,3,2.5,,,,,,
2016-09-14,SWG,NA,NA,NA,13.8,0.5,13.9,,,31.5,24.8,4.1,3.6,3.5,,,,,,
2016-09-14,IXE,NA,NA,NA,10.9,,13,,,32.6,28.6,2.3,2.7,3.7,,,,,,
2016-09-14,Demopolis,NA,NA,NA,11.5,,12,,,32,28.5,4.5,3.6,4.4,,,,,,
2016-09-15,"SCENARI POLITICI",NA,NA,NA,12.6,,12.1,,,32.6,24.8,4.6,3.3,3.8,,,,,,
2016-09-18,EMG,NA,NA,NA,11.6,,11.9,,,32.4,29,4.3,3.1,3.8,,,,,,
2016-09-21,SWG,NA,NA,NA,13.9,0.7,13.9,,,30.5,25.6,3.7,3.4,3.9,,,,,,
2016-09-21,"SCENARI POLITICI",NA,NA,NA,12.9,,12.3,,,32.3,25,4.5,3.1,3.6,,,,,,
2016-09-21,IXE,NA,NA,NA,11.2,,12.5,,,32,28.1,2.5,2.5,3.9,,,,,,
2016-09-21,INDEX,NA,NA,NA,11.2,,11.8,,,31.2,29,4.2,4,4,,,,,,
2016-09-23,LORIEN,NA,NA,NA,11.2,0.5,13,,,32.2,29.5,3.5,2.9,3.5,,,,,,
2016-09-25,EMG,NA,NA,NA,11.9,,12.1,,,31.2,29.5,4.3,3.3,3.9,,,,,,
2016-09-28,SWG,NA,NA,NA,13.4,0.6,14.1,,,30.9,26,3.5,3.4,3.6,,,,,,
2016-09-28,IXE,NA,NA,NA,10.5,,13.6,,,32.6,28.4,2.1,2.5,3.6,,,,,,
2016-09-30,"SCENARI POLITICI",NA,NA,NA,13.5,,12.5,,,31.8,24.3,4.6,3,3.9,,,,,,
2016-10-02,EMG,NA,NA,NA,11.4,,12.6,,,31,29.9,4.2,3.5,3.6,,,,,,
2016-10-03,PIEPOLI,NA,NA,NA,11,,11,,,32.5,26.5,5,4,3,,,,,,
2016-10-05,SWG,NA,NA,NA,13.2,0.6,13.1,,,31.8,26.3,3.6,3.2,3.5,,,,,,
2016-10-05,IXE,NA,NA,NA,9.9,,13.3,,,33.2,29.1,2.5,2.5,3.9,,,,,,
2016-10-05,BIDIMEDIA,NA,NA,NA,12.5,,11.5,,,32.3,26.4,2.9,3,4.1,,,,,,
2016-10-06,IPSOS,NA,NA,NA,12.3,,12.1,,,29.3,30.3,5.1,4.1,3.2,,,,,,
2016-10-09,EMG,NA,NA,NA,10.8,,12.8,,,30.7,30.2,4.2,3.4,3.8,,,,,,
2016-10-12,SWG,NA,NA,NA,13,0.7,12.3,,,31.4,27.1,4,3,3.6,,,,,,
2016-10-12,IXE,NA,NA,NA,10.3,,14.1,,,32.4,28.9,2.4,2.3,3.9,,,,,,
2016-10-13,INDEX,NA,NA,NA,11,,12.4,,,30.7,29.4,4.3,4,4,,,,,,
2016-10-15,TECNE,NA,NA,NA,14,,13.5,,,31.5,26.5,5,2.5,3.5,,,,,,
2016-10-15,IPR,NA,NA,NA,11.5,,13.5,,,32,27,5,2.5,3.5,,,,,,
2016-10-16,EMG,NA,NA,NA,11.3,,12.3,,,31.5,29.6,4.1,3.4,4,,,,,,
2016-10-19,SWG,NA,NA,NA,12.6,0.5,12,,,33,26.5,3.9,3.1,3.5,,,,,,
2016-10-19,IXE,NA,NA,NA,9.8,,14.2,,,32.9,29.2,2.5,1.9,4.3,,,,,,
2016-10-22,TECNE,NA,NA,NA,14.5,,13,,,32,26.5,4.5,3,3,,,,,,
2016-10-23,EMG,NA,NA,NA,11.7,,11.7,,,30.9,30.3,4,3.4,3.7,,,,,,
2016-10-26,SWG,NA,NA,NA,12,0.6,12.6,,,32.1,27.5,4.1,3,3.3,,,,,,
2016-10-26,IXE,NA,NA,NA,9.6,,13.9,,,33.1,29.3,2.9,1.8,4,,,,,,
2016-10-27,DEMOS,NA,NA,NA,11.8,,9.7,,,31.8,30.1,4.2,4.3,5.1,,,,,,
2016-10-30,EMG,NA,NA,NA,12,,11.4,,,30.6,31.2,4,3.5,3.8,,,,,,
2016-11-02,SWG,1500,NA,NA,11.6,0.5,12.2,,,32.7,27.2,3.9,3.2,3.2,,,,,,
2016-11-02,IXE,NA,NA,NA,9.5,,13.4,,,33.4,29.1,3.2,2.4,3.7,,,,,,
2016-11-04,IPSOS,NA,NA,NA,12.1,,11.3,,,29.7,30.8,5.2,4,3.5,,,,,,
2016-11-04,EUROMEDIA,NA,NA,NA,12.5,,12.2,,,29.9,29.7,5,2.4,3.6,,,,,,
2016-11-05,TECNE,NA,NA,NA,14,,13,,,31,28,4.5,2.5,3.5,,,,,,
2016-11-06,IPR,NA,NA,NA,11.5,,13,,,32,27.5,4.5,3,3.5,,,,,,
2016-11-06,EMG,NA,NA,NA,11.8,,11.1,,,30.8,31.6,4,3.5,3.6,,,,,,
2016-11-09,SWG,NA,NA,NA,12.4,0.5,12.6,,,32.8,27.3,3.6,3.3,3.2,,,,,,
2016-11-09,IXE,NA,NA,NA,10.8,0.5,12.9,,,33.5,28.5,3.2,2.8,3.6,,,,,,
2016-11-12,TECNE,1000,NA,NA,14.5,,12.5,,,31.5,29,4,3,2.5,,,,,,
2016-11-12,IPR,NA,NA,NA,11.5,,13,,,32,29,5,3,3,,,,,,
2016-11-13,EMG,NA,NA,NA,12,,11.4,,,30.6,31.2,4.1,3.4,3.6,,,,,,
2016-11-16,SWG,NA,NA,NA,11.8,0.6,12.9,,,32,27.8,4,3.2,3.4,,,,,,
2016-11-16,IXE,NA,NA,NA,11.3,0.6,12.6,,,33.8,28.3,2.9,2.8,3.3,,,,,,
2016-11-16,DEMOS,NA,NA,NA,12,,13.7,,,30.4,29.8,3.5,4.4,5.2,,,,,,
2016-11-17,LORIEN,NA,NA,NA,11,0.3,12.8,,,31.5,31.8,3.7,3.5,3.5,,,,,,
2016-11-20,EMG,NA,NA,NA,10.5,,13.1,,,30.8,30.6,4.2,4.3,3.1,,,,,,
2016-11-27,EMG,NA,NA,NA,11,,13.1,,,31,29.9,4.2,3.5,3.5,,,,,,
2016-11-30,BIDIMEDIA,NA,NA,NA,13,,11,,,33.2,26.8,2.8,3.2,3.7,,,,,,
2016-12-03,EMG,NA,NA,NA,11.4,,12.9,,,30.9,30,4.4,3.7,3.5,,,,,,
2016-12-05,TECNE,NA,NA,NA,14.6,,10.5,,,31.4,29.6,4.2,2.4,2.4,,,,,,
2016-12-05,PIEPOLI,NA,NA,NA,11,,11,,,32.5,27,5,3,3,,,,,,
2016-12-06,SWG,NA,NA,NA,11.6,,12.8,,,32.6,28.9,4,3.4,2.9,,,,,,
2016-12-08,IPSOS,NA,NA,NA,11.9,,11.9,,,29.8,31.5,4.8,3.8,3.2,,,,,,
2016-12-11,EMG,NA,NA,NA,11.2,,13.7,,,31.1,29.2,4.2,3.6,3.6,,,,,,
2016-12-13,TECNE,NA,NA,NA,14.5,,11.5,,,30,30,4.5,3,3,,,,,,
2016-12-13,IPR,NA,NA,NA,13,,13,,,30,30,4.5,3,3.5,,,,,,
2016-12-14,SWG,NA,NA,NA,12.6,0.5,13,,,31,28.5,4.3,3.7,2.8,,,,,,
2016-12-14,INDEX,NA,NA,NA,12.2,,11.6,,,28.3,32.6,4.1,2.8,4.1,,,,,,
2016-12-16,"SCENARI POLITICI",NA,NA,NA,13.5,,13.9,,,26.9,28.1,4.2,2.8,3.8,,,,,,
2016-12-18,EMG,NA,NA,NA,12.7,,13.8,,,30.6,27.6,4.5,3.2,3.2,,,,,,
2016-12-19,INDEX,NA,NA,NA,11.6,,13,,,28.5,30.4,4.5,2.8,4.5,,,,,,
2016-12-19,Demopolis,NA,NA,NA,12,,13.5,,,31,28.5,4.5,3.4,4.1,,,,,,
2016-12-20,DEMOS,NA,NA,NA,12.7,,13.2,,,30.2,28.4,4.4,3.4,5,,,,,,
2016-12-21,SWG,NA,NA,NA,12.4,0.7,12.6,,,32.2,26.8,4.6,3.6,2.8,,,,,,
2016-12-21,IPSOS,NA,NA,NA,12.7,,12,,,30.3,30,4.5,3.8,2.9,,,,,,
2016-12-23,"SCENARI POLITICI",NA,NA,NA,13.2,,14.1,,,27.5,26.4,4.4,3.1,4.1,,,,,,
2017-01-09,Tecnè,NA,NA,NA,13.4,,12.1,,,30.5,28.8,4.6,,3.1,3.5,,,,,
2017-01-09,EMG,NA,NA,NA,12.1,,13.4,,,31.4,27.5,4.8,,3,3.5,,,,,
2017-01-11,SWG,NA,NA,NA,13,,13.2,,,31.6,25.7,4.8,,2.6,3.8,,,,,
2017-01-11,Ipsos,NA,NA,NA,12.4,,12.5,,,30.1,30.9,4.4,,3,3.6,,,,,
2017-01-11,Index,NA,NA,NA,12,,13.2,,,29.5,29.2,4.6,,4,3,,,,,
2017-01-15,EMG,NA,NA,NA,11.4,,13.1,,,31.6,27.7,4.9,,3,2.7,,,,,
2017-01-16,Tecnè,NA,NA,NA,12.9,,12.5,,,30.1,29.8,4.7,,2.9,3.2,,,,,
2017-01-18,SWG,NA,NA,NA,13.1,,13.2,,,31,26.5,4.6,,2.7,3.8,,,,,
2017-01-20,ScenariPolitici,NA,NA,NA,13.4,,13.5,,,28.4,26.8,4.2,,3.9,2.8,,,,,
2017-01-22,EMG,NA,NA,NA,11.1,,13.6,,,31.7,28.3,4.6,,3.1,3,,,,,
2017-01-25,SWG,NA,NA,NA,12.9,,12.5,,,31.8,26.7,4.3,,3,3.8,,,,,
2017-01-25,Ipsos,NA,NA,NA,12.5,,12.4,,,29.7,31,4.7,,3,3.3,,,,,
2017-01-26,ScenariPolitici,NA,NA,NA,13.6,,13.4,,,28.8,26.4,3.9,,4,3.1,,,,,
2017-01-26,Demopolis,NA,NA,NA,11.8,,13.2,,,30,29,4.7,,3.7,3.5,,,,,
2017-01-27,Lorien,NA,NA,NA,12.3,,14.2,,,28.5,29.9,3.9,,3.8,2.9,,,,,
2017-01-27,Bidimedia,NA,NA,NA,12.2,,10.5,,,32.1,27.9,4.1,,4,3.7,,,,,
2017-01-28,Tecnè,NA,NA,NA,13,,13,,,29,30.5,5,,3,3,,,,,
2017-01-29,EMG,NA,NA,NA,11.6,,14,,,31.2,28,4.5,,3,3.3,,,,,
2017-01-30,Piepoli,NA,NA,NA,10.5,,11.5,,,32,27,4.5,,3,3.5,,,,,
2017-02-01,SWG,NA,NA,NA,12.9,,12.8,,,30.5,27.3,4.5,,3.2,3.7,,,,,
2017-02-01,Ixè,NA,NA,NA,12.4,,13.1,,,31.1,29.9,3.4,,2.9,2.4,,,,,
2017-02-01,Index,NA,NA,NA,12,,13.8,,,29.1,29.5,4.7,,3.6,3.1,,,,,
2017-02-02,Demos,NA,NA,NA,13.2,,13.4,,,29.5,26.6,5.2,,5.4,3.5,,,,,
2017-02-03,ScenariPolitici,NA,NA,NA,13.2,,13.1,,,28.6,26.2,4.5,,4.3,2.8,,,,,
2017-02-05,EMG,NA,NA,NA,12.1,,13.5,,,30.5,28.1,4.6,,3.4,3.3,,,,,
2017-02-06,Piepoli,NA,NA,NA,10.5,,11.5,,,32,27,4.5,,3,3,,,,,
2017-02-08,SWG,NA,NA,NA,13.4,,12.8,,,30.9,26.7,4.7,,2.9,3.5,,,,,
2017-02-08,Ixè,NA,NA,NA,12.5,,13.3,,,31,27.6,4.1,,3.4,3.3,,,,,
2017-02-08,Index,NA,NA,NA,11.9,,14,,,29,29,4.6,,3.6,3.2,,,,,
2017-02-12,EMG,NA,NA,NA,12.1,,13.1,,,30.8,28.2,4.7,,3.8,3,,,,,
2017-02-13,Piepoli,NA,NA,NA,11,,11.5,,,32,27.5,4.5,,3,3,,,,,
2017-02-15,SWG,NA,NA,NA,13.2,,13,,,31,26.2,5,,2.6,3.4,,,,,
2017-02-15,Ixè,NA,NA,NA,12.6,,13.5,,,30.4,27,4.3,,3.9,2.5,,,,,
2017-02-15,Index,NA,NA,NA,12,,13.8,,,29.2,28.7,4.8,,3.8,3,,,,,
2017-02-16,Ipsos,NA,NA,NA,13,,12.8,,,30.1,30.9,4.3,,2,3.3,,,,,
2017-02-17,ScenariPolitici,NA,NA,NA,13.8,,13.2,,,29.1,26.1,4.5,,3.7,2.5,,,,,
2017-02-19,EMG,NA,NA,NA,12.1,,13.2,,,29.8,28.7,4.5,,3.9,2.9,,,,,
2017-02-20,Piepoli,NA,NA,NA,11,,12,,,32,27.5,4.5,,3,3,,,,,
2017-02-20,IPR,NA,NA,NA,13,,13,,,29,28,5,,4,3.5,,,,,
2017-02-21,Bidimedia,NA,NA,NA,11.9,,11.7,,,27.1,26,4.3,,3,2.6,5.5,,,,
2017-02-22,SWG,NA,NA,NA,12.8,,12.9,,,28,25.3,5.2,,1.5,3.3,3.2,,,,
2017-02-22,Piepoli,NA,NA,NA,11,,12.5,,,29,28,4.5,,,3,,,,,
2017-02-22,Ixè,NA,NA,NA,12.9,,13,,,28.1,27.8,4.5,,4.1,3.6,,,,,
2017-02-23,Lorien,NA,NA,NA,11.8,,14.1,,,29,29.5,4,,3.2,3.1,,,,,
2017-02-23,Index,NA,NA,NA,12,,13.9,,,28.1,29.2,4.8,,4.1,3.1,,,,,
2017-02-24,ScenariPolitici,NA,NA,NA,13.3,,12.6,,,26.1,24.4,5.1,,1.5,2.5,5.1,,,,
2017-02-26,EMG,NA,NA,NA,12.2,,13.3,,,28,28.4,4.9,,2.4,2.7,3.8,,,,
2017-02-27,Piepoli,NA,NA,NA,11,,12.5,,,29,28,4.5,,3,3,4,,,,
2017-03-01,SWG,NA,NA,NA,12.2,,13.1,,,29.2,26,4.6,,1.2,3.2,4,,,,
2017-03-01,Ixè,NA,NA,NA,12.7,,12.8,,,26.9,27.1,5.2,,3.4,2.6,2.9,,,,
2017-03-02,Index,NA,NA,NA,12,,14,,,27,29,5,,3,2.7,3.5,,,,
2017-03-02,Demos,NA,NA,NA,11.5,,10.6,,,27.2,28.8,6.7,,4.3,2.4,4.2,,,,
2017-03-03,ScenariPolitici,NA,NA,NA,13.3,,12.2,,,25.9,25.2,4.7,,1.3,2.7,5.5,,,,
2017-03-05,EMG,NA,NA,NA,11.8,,13.3,,,27.6,29.1,5.1,,1.7,2.5,4,,,,
2017-03-07,IPR,NA,NA,NA,12,,13,,,23,30,5,,4,3.5,6,,,,
2017-03-08,SWG,NA,NA,NA,12.3,,12.7,,,28.2,27.6,4.9,,1.5,3.4,3.6,,,,
2017-03-08,Ixè,NA,NA,NA,12.3,,12.6,,,27,27.6,5.2,,3.5,2.6,3.6,,,,
2017-03-09,Index,NA,NA,NA,12,,13.9,,,25.2,30,5,,2.7,2.7,4.5,,,,
2017-03-09,Bidimedia,NA,NA,NA,12.2,,12.2,,,26.7,26.1,4.5,,2.5,2.8,6,,,,
2017-03-12,Tecnè,NA,NA,NA,13.5,,13,,,23,29,5.5,,2,1.5,6.5,,,,
